cell_id,susceptibility_probability,model_margin,model_certainty,terrain_quality,osm_quality,confidence_score,uncertainty_score,confidence_category,confidence_explanation
558_1664,0.0093146555079797,0.4406853444920203,80.12460808945822,100.0,100.0,82.41895678577954,17.581043214220458,HIGH,SAR is not spatially georeferenced
559_21,0.0390404761904761,0.41095952380952394,74.71991341991344,100.0,100.0,79.9868441844844,20.013155815515603,MODERATE,SAR is not spatially georeferenced
559_258,0.0519104132991926,0.3980895867008074,72.37992485469225,100.0,100.0,78.93384933013485,21.066150669865152,MODERATE,SAR is not spatially georeferenced
559_826,0.1507498214089907,0.29925017859100933,54.40912338018351,100.0,100.0,70.84698866660592,29.153011333394076,MODERATE,SAR is not spatially georeferenced
561_186,0.1391608200536993,0.3108391799463007,56.516214535691034,100.0,100.0,71.7951796865843,28.204820313415695,MODERATE,SAR is not spatially georeferenced
562_330,0.7947068624186272,0.3447068624186272,62.673974985204936,100.0,100.0,74.56617188886557,25.43382811113443,MODERATE,SAR is not spatially georeferenced
562_407,0.9665256235827664,0.5165256235827664,93.91374974232116,100.0,100.0,88.62407052956786,11.37592947043214,HIGH,SAR is not spatially georeferenced
562_504,0.8606751381048874,0.41067513810488737,74.66820692816133,100.0,100.0,79.96357626319593,20.036423736804068,MODERATE,SAR is not spatially georeferenced
563_339,0.9557217505870894,0.5057217505870895,91.94940919765261,100.0,100.0,87.74011728446702,12.259882715532981,HIGH,SAR is not spatially georeferenced
564_748,0.0134073531612037,0.4365926468387963,79.3804812434175,100.0,100.0,82.08409970506122,17.91590029493878,HIGH,SAR is not spatially georeferenced
566_408,0.9603194099045168,0.5103194099045167,92.78534725536667,100.0,100.0,88.11628941043836,11.883710589561645,HIGH,SAR is not spatially georeferenced
566_414,0.9815152691056084,0.5315152691056084,96.63913983738334,100.0,100.0,89.85049607234585,10.149503927654152,HIGH,SAR is not spatially georeferenced
566_970,0.0096299990156961,0.4403700009843039,80.06727290623706,70.0,100.0,76.39315595333002,23.606844046669977,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
568_890,0.0148050595483837,0.43519494045161633,79.12635280938478,100.0,100.0,81.96974190974649,18.03025809025351,HIGH,SAR is not spatially georeferenced
570_402,0.983587031217264,0.5335870312172639,97.01582385768434,100.0,100.0,90.0200038814813,9.979996118518699,HIGH,SAR is not spatially georeferenced
577_896,0.0083622024055266,0.4416377975944734,80.29778138081333,70.0,100.0,76.49688476688934,23.503115233110663,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
583_493,0.9753179570429572,0.5253179570429571,95.5123558259922,100.0,100.0,89.34344326721984,10.65655673278016,HIGH,SAR is not spatially georeferenced
587_470,0.2291925548925549,0.2208074451074451,40.14680820135365,100.0,100.0,64.42894683613248,35.57105316386752,MODERATE,SAR is not spatially georeferenced
587_492,0.573838486322107,0.12383848632210698,22.516088422201268,100.0,100.0,56.49512293551392,43.50487706448608,LOW,prediction near decision threshold; SAR is not spatially georeferenced
588_407,0.9829015647866712,0.5329015647866713,96.89119359757659,100.0,100.0,89.9639202644328,10.0360797355672,HIGH,SAR is not spatially georeferenced
589_492,0.9844045565545566,0.5344045565545565,97.16446482810119,100.0,100.0,90.08689231816888,9.913107681831121,HIGH,SAR is not spatially georeferenced
589_493,0.9751315476190476,0.5251315476190477,95.4784632034632,100.0,100.0,89.32819158708179,10.67180841291821,HIGH,SAR is not spatially georeferenced
589_500,0.2025267415590944,0.24747325844090562,44.99513789834647,100.0,100.0,66.61069519977926,33.38930480022074,MODERATE,SAR is not spatially georeferenced
590_414,0.971661507936508,0.5216615079365079,94.84754689754689,100.0,100.0,89.04427924941945,10.955720750580554,HIGH,SAR is not spatially georeferenced
590_952,0.0310074754437086,0.41899252455629143,76.1804590102348,100.0,100.0,80.644089700129,19.355910299871,HIGH,SAR is not spatially georeferenced
590_1117,0.0033217983651226,0.4466782016348774,81.2142184790686,70.0,100.0,76.90928146110421,23.090718538895786,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
592_410,0.967342554799698,0.5173425547996979,94.06228269085416,100.0,100.0,88.69091035640771,11.309089643592287,HIGH,SAR is not spatially georeferenced
592_748,0.0379118639103246,0.4120881360896754,74.92511565266825,100.0,100.0,80.07918518922406,19.920814810775937,HIGH,SAR is not spatially georeferenced
593_445,0.939387465460072,0.489387465460072,88.97953917455854,100.0,100.0,86.40367577407469,13.596324225925315,HIGH,SAR is not spatially georeferenced
593_593,0.9732230492883884,0.5232230492883885,95.13146350697971,100.0,100.0,89.17204172366422,10.827958276335778,HIGH,SAR is not spatially georeferenced
593_607,0.6401917261337232,0.1901917261337232,34.58031384249512,100.0,100.0,61.92402437464615,38.07597562535385,MODERATE,prediction near decision threshold; SAR is not spatially georeferenced
594_452,0.0449131678651877,0.40508683213481234,73.6521512972386,100.0,100.0,79.50635122928071,20.49364877071929,MODERATE,SAR is not spatially georeferenced
594_475,0.7161852207967833,0.26618522079678325,48.39731287214241,100.0,100.0,68.14167393798742,31.85832606201258,MODERATE,SAR is not spatially georeferenced
594_1271,2.1798365122615804e-05,0.4499782016348774,81.81421847906861,100.0,100.0,83.17928146110421,16.82071853889579,HIGH,SAR is not spatially georeferenced
595_402,0.993071511028654,0.5430715110286539,98.74027473248252,100.0,100.0,90.79600677514048,9.203993224859516,HIGH,SAR is not spatially georeferenced
595_406,0.978933882106364,0.528933882106364,96.16979674661164,100.0,100.0,89.63929168149858,10.360708318501423,HIGH,SAR is not spatially georeferenced
596_477,0.8731157923775572,0.4231157923775572,76.93014406864675,100.0,100.0,80.98144797641439,19.018552023585613,HIGH,SAR is not spatially georeferenced
596_480,0.7504183600713018,0.3004183600713018,54.621520012963956,100.0,100.0,70.94256715135712,29.057432848642875,MODERATE,SAR is not spatially georeferenced
596_820,0.965596031746032,0.515596031746032,93.74473304473308,100.0,100.0,88.54801301565323,11.451986984346775,HIGH,SAR is not spatially georeferenced
597_398,0.9771214569160994,0.5271214569160994,95.84026489383623,100.0,100.0,89.49100234774966,10.508997652250343,HIGH,SAR is not spatially georeferenced
597_790,0.026345258278249,0.423654741721751,77.02813485850018,100.0,100.0,81.02554383184842,18.974456168151576,HIGH,SAR is not spatially georeferenced
597_841,0.0756074895948184,0.3743925104051816,68.07136552821483,70.0,100.0,70.99499763322001,29.00500236677999,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
598_397,0.9623926784481912,0.5123926784481911,93.16230517239839,100.0,100.0,88.28592047310262,11.714079526897379,HIGH,SAR is not spatially georeferenced
600_410,0.2910662069585807,0.1589337930414193,28.89705328025805,100.0,100.0,59.36655712163946,40.63344287836054,LOW,prediction near decision threshold; SAR is not spatially georeferenced
600_634,0.4843695108531316,0.03436951085313161,6.249001973296656,100.0,100.0,49.174934033506844,50.825065966493156,LOW,prediction near decision threshold; SAR is not spatially georeferenced
601_1438,6.220240552665621e-05,0.44993779759447333,81.80687228990423,100.0,100.0,83.17597567598025,16.824024324019746,HIGH,SAR is not spatially georeferenced
601_1652,0.0023201826292603,0.4476798173707397,81.39633043104357,100.0,100.0,82.99123183949294,17.00876816050706,HIGH,SAR is not spatially georeferenced
603_1213,0.0231098214531457,0.4268901785468543,77.61639609942804,100.0,100.0,81.29026139026595,18.709738609734046,HIGH,SAR is not spatially georeferenced
604_398,0.9739877525252524,0.5239877525252523,95.27050045913677,100.0,100.0,89.2346083521349,10.765391647865101,HIGH,SAR is not spatially georeferenced
604_436,0.7909692640692646,0.3409692640692646,61.99441164895719,100.0,100.0,74.26036838755408,25.73963161244592,MODERATE,SAR is not spatially georeferenced
604_485,0.8334987649605301,0.3834987649605301,69.72704817464182,100.0,100.0,77.74005482411216,22.259945175887836,MODERATE,SAR is not spatially georeferenced
604_932,0.0161187266279531,0.4338812733720469,78.88750424946306,100.0,100.0,81.86226005778173,18.137739942218275,HIGH,SAR is not spatially georeferenced
607_142,0.4598745658596721,0.009874565859672113,1.795375610849475,100.0,100.0,47.17080217040561,52.82919782959439,LOW,prediction near decision threshold; SAR is not spatially georeferenced
607_576,0.947020412771046,0.49702041277104597,90.36734777655381,100.0,100.0,87.02818964497256,12.971810355027444,HIGH,SAR is not spatially georeferenced
608_488,0.9175057923775572,0.46750579237755724,85.00105315955585,100.0,100.0,84.61335706732348,15.386642932676523,HIGH,SAR is not spatially georeferenced
609_405,0.9804147922998986,0.5304147922998985,96.43905314543608,100.0,100.0,89.76045706096957,10.239542939030429,HIGH,SAR is not spatially georeferenced
609_488,0.979965854558878,0.5299658545588779,96.35742810161415,100.0,100.0,89.7237257912497,10.276274208750294,HIGH,SAR is not spatially georeferenced
610_488,0.9474640688445922,0.4974640688445922,90.44801251719858,100.0,100.0,87.0644887782627,12.9355112217373,HIGH,SAR is not spatially georeferenced
610_595,0.5664906870906873,0.11649068709068727,21.180124925579502,100.0,100.0,55.89393936203412,44.10606063796588,LOW,prediction near decision threshold; SAR is not spatially georeferenced
610_1049,0.0054298902732145,0.4445701097267855,80.83092904123373,100.0,100.0,82.73680121407853,17.263198785921475,HIGH,SAR is not spatially georeferenced
611_429,0.827450865800866,0.377450865800866,68.627430145612,100.0,100.0,77.24522671104874,22.754773288951256,MODERATE,SAR is not spatially georeferenced
611_489,0.9684450212255448,0.5184450212255447,94.2627311319172,100.0,100.0,88.78111215488609,11.218887845113912,HIGH,SAR is not spatially georeferenced
611_737,0.0590423203552098,0.3909576796447902,71.08321448087095,70.0,100.0,72.35032966191527,27.649670338084732,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
612_489,0.9792467395967396,0.5292467395967395,96.2266799266799,100.0,100.0,89.6648891125293,10.335110887470705,HIGH,SAR is not spatially georeferenced
613_406,0.977824480313035,0.527824480313035,95.96808732964271,100.0,100.0,89.54852244386257,10.451477556137434,HIGH,SAR is not spatially georeferenced
613_427,0.913651319073084,0.46365131907308393,84.30023983146981,100.0,100.0,84.29799106968476,15.702008930315245,HIGH,SAR is not spatially georeferenced
613_715,0.9763453823953824,0.5263453823953823,95.69916043552405,100.0,100.0,89.42750534150917,10.572494658490825,HIGH,SAR is not spatially georeferenced
614_407,0.9405693187052456,0.4905693187052456,89.19442158277192,100.0,100.0,86.50037285777071,13.499627142229286,HIGH,SAR is not spatially georeferenced
614_699,0.9651080601108988,0.5151080601108988,93.65601092925434,100.0,100.0,88.5080880636878,11.491911936312206,HIGH,SAR is not spatially georeferenced
614_707,0.9765585858585858,0.5265585858585857,95.73792470156103,100.0,100.0,89.4449492612258,10.555050738774199,HIGH,SAR is not spatially georeferenced
614_713,0.9521776146464018,0.5021776146464019,91.30502084480034,100.0,100.0,87.4501425256835,12.549857474316497,HIGH,SAR is not spatially georeferenced
614_1649,0.0794452882865926,0.3705547117134074,67.37358394789226,100.0,100.0,76.68099592207486,23.319004077925143,MODERATE,SAR is not spatially georeferenced
615_710,0.9477360028860032,0.4977360028860032,90.4974550701824,100.0,100.0,87.08673792710542,12.913262072894582,HIGH,SAR is not spatially georeferenced
616_401,0.98065806706521,0.5306580670652099,96.48328492094724,100.0,100.0,89.78036135994961,10.219638640050391,HIGH,SAR is not spatially georeferenced
616_402,0.9807750223321654,0.5307750223321654,96.50454951493916,100.0,100.0,89.78993042724596,10.210069572754037,HIGH,SAR is not spatially georeferenced
616_405,0.9503166441517508,0.5003166441517508,90.9666625730456,100.0,100.0,87.29788130339386,12.702118696606135,HIGH,SAR is not spatially georeferenced
616_406,0.9912455209961542,0.5412455209961542,98.4082765447553,100.0,100.0,90.64660759066322,9.353392409336777,HIGH,SAR is not spatially georeferenced
616_490,0.9860894524394525,0.5360894524394524,97.47080953444588,100.0,100.0,90.22474743602399,9.77525256397601,HIGH,SAR is not spatially georeferenced
616_683,0.903351731601732,0.453351731601732,82.42758756395126,100.0,100.0,83.4552975493014,16.544702450698594,HIGH,SAR is not spatially georeferenced
616_692,0.9850037254412256,0.5350037254412257,97.27340462567739,100.0,100.0,90.13591522707816,9.864084772921842,HIGH,SAR is not spatially georeferenced
617_665,0.9384502801120448,0.4884502801120448,88.80914183855359,100.0,100.0,86.32699697287245,13.67300302712755,HIGH,SAR is not spatially georeferenced
617_1559,0.0100130397721174,0.43998696022788264,79.9976291323423,100.0,100.0,82.36181625507737,17.638183744922628,HIGH,SAR is not spatially georeferenced
618_403,0.9815068405139832,0.5315068405139831,96.63760736617874,100.0,100.0,89.84980646030377,10.150193539696232,HIGH,SAR is not spatially georeferenced
619_667,0.9463145047762695,0.49631450477626954,90.23900086841263,100.0,100.0,86.97043353630903,13.02956646369097,HIGH,SAR is not spatially georeferenced
619_724,0.9710644634298023,0.5210644634298023,94.73899335087313,100.0,100.0,88.99543015341625,11.004569846583749,HIGH,SAR is not spatially georeferenced
620_413,0.7214203740703746,0.2714203740703746,49.349158921886286,100.0,100.0,68.57000466037218,31.429995339627823,MODERATE,SAR is not spatially georeferenced
621_427,0.9557007751937984,0.5057007751937983,91.94559548978151,100.0,100.0,87.73840111592503,12.26159888407497,HIGH,SAR is not spatially georeferenced
622_738,0.9378175320480552,0.48781753204805517,88.69409673601002,100.0,100.0,86.27522667672785,13.724773323272146,HIGH,SAR is not spatially georeferenced
623_426,0.97474184662237,0.5247418466223699,95.40760847679451,100.0,100.0,89.29630696008087,10.70369303991913,HIGH,SAR is not spatially georeferenced
623_1379,6.220240552665621e-05,0.44993779759447333,81.80687228990423,100.0,100.0,83.17597567598025,16.824024324019746,HIGH,SAR is not spatially georeferenced
624_377,0.0586636176200364,0.3913363823799636,71.15206952362973,100.0,100.0,78.38131443115672,21.618685568843276,MODERATE,SAR is not spatially georeferenced
625_402,0.9937089743589744,0.5437089743589745,98.85617715617717,100.0,100.0,90.84816286580306,9.151837134196938,HIGH,SAR is not spatially georeferenced
626_401,0.988340521978022,0.538340521978022,97.8800949050949,100.0,100.0,90.40892585281605,9.591074147183946,HIGH,SAR is not spatially georeferenced
626_498,0.9894666666666664,0.5394666666666663,98.08484848484841,100.0,100.0,90.50106496370512,9.498935036294881,HIGH,SAR is not spatially georeferenced
626_499,0.9847445680474072,0.5347445680474072,97.22628509952858,100.0,100.0,90.1147114403112,9.885288559688803,HIGH,SAR is not spatially georeferenced
626_533,0.0708681902930178,0.37913180970698224,68.9330563103604,100.0,100.0,77.38275848518552,22.61724151481448,MODERATE,SAR is not spatially georeferenced
626_711,0.9878729351988654,0.5378729351988654,97.79507912706642,100.0,100.0,90.37066875270324,9.629331247296761,HIGH,SAR is not spatially georeferenced
626_712,0.9890547298200464,0.5390547298200463,98.00995087637206,100.0,100.0,90.46736103989076,9.532638960109239,HIGH,SAR is not spatially georeferenced
627_713,0.7078641462866283,0.2578641462866283,46.88439023393241,100.0,100.0,67.46085875079292,32.53914124920708,MODERATE,SAR is not spatially georeferenced
627_758,0.8794931168885624,0.42949311688856234,78.08965761610224,100.0,100.0,81.50322907276936,18.496770927230642,HIGH,SAR is not spatially georeferenced
627_762,0.9181663173315304,0.4681663173315304,85.1211486057328,100.0,100.0,84.66740001810311,15.332599981896891,HIGH,SAR is not spatially georeferenced
627_1306,0.0006884650317892,0.4493115349682108,81.6930063578565,100.0,100.0,83.12473600655878,16.875263993441223,HIGH,SAR is not spatially georeferenced
628_762,0.898625959976467,0.448625959976467,81.56835635935764,100.0,100.0,83.06864350723427,16.93135649276573,HIGH,SAR is not spatially georeferenced
628_1374,0.0004622024055266,0.44953779759447343,81.73414501717698,100.0,100.0,83.14324840325298,16.856751596747017,HIGH,SAR is not spatially georeferenced
629_760,0.978960554282319,0.528960554282319,96.1746462331489,100.0,100.0,89.64147395044034,10.358526049559657,HIGH,SAR is not spatially georeferenced
629_1017,0.0070608426541669,0.4429391573458331,80.53439224469693,100.0,100.0,82.60335965563696,17.396640344363036,HIGH,SAR is not spatially georeferenced
630_759,0.944100303810304,0.49410030381030395,89.83641887460071,100.0,100.0,86.78927163909367,13.21072836090633,HIGH,SAR is not spatially georeferenced
631_766,0.8311498556998559,0.3811498556998559,69.29997376361015,100.0,100.0,77.54787133914792,22.452128660852082,MODERATE,SAR is not spatially georeferenced
633_506,0.9025320859258128,0.4525320859258128,82.27856107742049,100.0,100.0,83.38823563036257,16.611764369637427,HIGH,SAR is not spatially georeferenced
634_1356,0.0010467983651226,0.4489532016348774,81.62785484270498,70.0,100.0,77.09541782474058,22.90458217525942,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
635_505,0.9807557823129252,0.5307557823129252,96.50105132962275,100.0,100.0,89.78835624385358,10.211643756146415,HIGH,SAR is not spatially georeferenced
636_425,0.95627091503268,0.5062709150326801,92.04925727866909,100.0,100.0,87.78504892092442,12.214951079075576,HIGH,SAR is not spatially georeferenced
636_522,0.9696307029478456,0.5196307029478455,94.478309626881,100.0,100.0,88.8781224776198,11.121877522380203,HIGH,SAR is not spatially georeferenced
636_783,0.7971090269207918,0.34710902692079176,63.110732167416685,100.0,100.0,74.76271262086085,25.237287379139147,MODERATE,SAR is not spatially georeferenced
637_791,0.8846607655733473,0.43466076557334726,79.02923010424495,100.0,100.0,81.92603669243357,18.07396330756643,HIGH,SAR is not spatially georeferenced
638_800,0.9580521598112932,0.5080521598112933,92.37311996568968,100.0,100.0,87.9307871300837,12.0692128699163,HIGH,SAR is not spatially georeferenced
638_1057,0.8778471861471859,0.4278471861471859,77.79039748130653,100.0,100.0,81.36856201211128,18.631437987888717,HIGH,SAR is not spatially georeferenced
638_1523,0.0004622024055266,0.44953779759447343,81.73414501717698,100.0,100.0,83.14324840325298,16.856751596747017,HIGH,SAR is not spatially georeferenced
639_392,0.2360948603683899,0.21390513963161012,38.89184356938365,100.0,100.0,63.86421275174598,36.13578724825402,MODERATE,prediction near decision threshold; SAR is not spatially georeferenced
639_1053,0.8579909128882806,0.40799091288828054,74.18016597968736,100.0,100.0,79.74395783638266,20.256042163617337,MODERATE,SAR is not spatially georeferenced
639_1151,0.1002211901624944,0.34977880983750564,63.59614724318284,100.0,100.0,74.98114940495562,25.018850595044384,MODERATE,SAR is not spatially georeferenced
640_1048,0.8392068336021273,0.3892068336021273,70.76487883675041,100.0,100.0,78.20707862206103,21.792921377938967,MODERATE,SAR is not spatially georeferenced
641_800,0.965615651874785,0.515615651874785,93.74830034086999,100.0,100.0,88.54961829891484,11.450381701085163,HIGH,SAR is not spatially georeferenced
641_823,0.7146956537941016,0.2646956537941016,48.12648250801847,70.0,100.0,62.019800274131654,37.980199725868346,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
642_642,0.991331746031746,0.5413317460317459,98.42395382395381,100.0,100.0,90.65366236630256,9.346337633697445,HIGH,SAR is not spatially georeferenced
642_646,0.9527779158826652,0.5027779158826653,91.41416652412096,100.0,100.0,87.49925808137777,12.500741918622225,HIGH,SAR is not spatially georeferenced
643_643,0.9817180555555558,0.5317180555555558,96.67601010101015,100.0,100.0,89.86708769097791,10.132912309022089,HIGH,SAR is not spatially georeferenced
643_681,0.995712925170068,0.5457129251700681,99.22053184910328,100.0,100.0,91.01212247761981,8.987877522380188,HIGH,SAR is not spatially georeferenced
644_509,0.9817396825396826,0.5317396825396825,96.67994227994227,100.0,100.0,89.86885717149735,10.131142828502647,HIGH,SAR is not spatially georeferenced
644_1042,0.8276129870129866,0.37761298701298657,68.65690672963392,100.0,100.0,77.2584911738586,22.7415088261414,MODERATE,SAR is not spatially georeferenced
645_138,0.006129485237637,0.443870514762363,80.70372995679327,100.0,100.0,82.67956162608031,17.320438373919686,HIGH,SAR is not spatially georeferenced
645_173,0.0717632850241545,0.37823671497584554,68.7703118137901,100.0,100.0,77.30952346172889,22.690476538271113,MODERATE,SAR is not spatially georeferenced
645_510,0.9816955555555557,0.5316955555555556,96.67191919191919,100.0,100.0,89.86524678188698,10.134753218113019,HIGH,SAR is not spatially georeferenced
645_637,0.5876225971654765,0.13762259716547648,25.022290393722997,100.0,100.0,57.62291382269869,42.37708617730131,LOW,prediction near decision threshold; SAR is not spatially georeferenced
645_642,0.6106157459086252,0.1606157459086252,29.20286289247731,100.0,100.0,59.504171447138134,40.495828552861866,LOW,prediction near decision threshold; SAR is not spatially georeferenced
645_1029,0.8623609328579911,0.4123609328579911,74.97471506508928,100.0,100.0,80.10150492481353,19.898495075186474,HIGH,SAR is not spatially georeferenced
645_1032,0.8685547534165182,0.4185547534165182,76.10086425754876,100.0,100.0,80.60827206142028,19.39172793857972,HIGH,SAR is not spatially georeferenced
647_542,0.983301668817008,0.533301668817008,96.96393978491055,100.0,100.0,89.99665604873309,10.003343951266913,HIGH,SAR is not spatially georeferenced
647_1034,0.7497029663147308,0.29970296631473076,54.49144842086013,100.0,100.0,70.8840349349104,29.115965065089597,MODERATE,SAR is not spatially georeferenced
648_1030,0.8705778881249464,0.4205778881249464,76.46870693180843,100.0,100.0,80.77380126483713,19.226198735162868,HIGH,SAR is not spatially georeferenced
649_1368,0.0004217983651226,0.4495782016348774,81.74149120634134,70.0,100.0,77.14655418837694,22.85344581162306,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
650_513,0.99425,0.5442499999999999,98.95454545454542,100.0,100.0,90.89242860006878,9.107571399931217,HIGH,SAR is not spatially georeferenced
650_1051,0.0550428797502694,0.3949571202497306,71.81038549995101,100.0,100.0,78.67755662050129,21.322443379498708,MODERATE,SAR is not spatially georeferenced
651_1624,2.1798365122615804e-05,0.4499782016348774,81.81421847906861,100.0,100.0,83.17928146110421,16.82071853889579,HIGH,SAR is not spatially georeferenced
652_418,0.2822350236279028,0.1677649763720972,30.502722976744945,100.0,100.0,60.089108485058574,39.910891514941426,MODERATE,prediction near decision threshold; SAR is not spatially georeferenced
652_515,0.9935583333333332,0.5435583333333331,98.82878787878784,100.0,100.0,90.83583769097787,9.164162309022132,HIGH,SAR is not spatially georeferenced
652_1018,0.8569548422166068,0.40695484221660677,73.9917894939285,100.0,100.0,79.65918841779117,20.34081158220883,MODERATE,SAR is not spatially georeferenced
654_952,0.0006884650317892,0.4493115349682108,81.6930063578565,100.0,100.0,83.12473600655878,16.875263993441223,HIGH,SAR is not spatially georeferenced
655_512,0.9824889019710448,0.5324889019710448,96.81616399473542,100.0,100.0,89.93015694315429,10.069843056845713,HIGH,SAR is not spatially georeferenced
655_1178,0.0061702832136074,0.4438297167863926,80.69631214298046,100.0,100.0,82.67622360986455,17.32377639013545,HIGH,SAR is not spatially georeferenced
656_324,0.4112890735741796,0.03871092642582041,7.038350259240074,100.0,100.0,49.530140762181375,50.469859237818625,LOW,prediction near decision threshold; SAR is not spatially georeferenced
656_1008,0.916316883116883,0.46631688311688296,84.78488783943325,100.0,100.0,84.5160826732683,15.4839173267317,HIGH,SAR is not spatially georeferenced
657_85,0.0453717171717171,0.4046282828282829,73.56877869605142,100.0,100.0,79.46883355874648,20.531166441253518,MODERATE,SAR is not spatially georeferenced
657_1007,0.8912031926406927,0.4412031926406927,80.21876229830775,100.0,100.0,82.46132617976184,17.53867382023816,HIGH,SAR is not spatially georeferenced
658_575,0.9418474488632664,0.4918474488632664,89.42680888423024,100.0,100.0,86.60494714342695,13.395052856573045,HIGH,SAR is not spatially georeferenced
659_576,0.7803795952132161,0.3303795952132161,60.06901731149383,100.0,100.0,73.39394093569557,26.606059064304432,MODERATE,SAR is not spatially georeferenced
659_1047,0.0216900238991015,0.4283099761008985,77.87454110925427,100.0,100.0,81.40642664468777,18.59357335531223,HIGH,SAR is not spatially georeferenced
660_520,0.5832368934705146,0.13323689347051454,24.224889721911733,100.0,100.0,57.26408352038362,42.73591647961638,LOW,prediction near decision threshold; SAR is not spatially georeferenced
660_577,0.9700613756613756,0.5200613756613757,94.55661375661376,100.0,100.0,88.91335933599953,11.08664066400047,HIGH,SAR is not spatially georeferenced
660_681,0.062731233133253,0.387268766866747,70.41250306668127,100.0,100.0,78.04850952552991,21.95149047447009,MODERATE,SAR is not spatially georeferenced
660_1004,0.8916674783549784,0.4416674783549784,80.30317788272333,100.0,100.0,82.49931319274884,17.500686807251157,HIGH,SAR is not spatially georeferenced
661_579,0.9070363271418505,0.45703632714185044,83.09751402579099,100.0,100.0,83.7567644571293,16.243235542870707,HIGH,SAR is not spatially georeferenced
661_798,0.9432456991115594,0.4932456991115594,89.68103620210171,100.0,100.0,86.71934943646912,13.280650563530884,HIGH,SAR is not spatially georeferenced
661_1004,0.9296314589665656,0.4796314589665656,87.20571981210283,100.0,100.0,85.60545706096961,14.394542939030387,HIGH,SAR is not spatially georeferenced
661_1267,0.0043002365935608,0.4456997634064392,81.03632061935258,100.0,100.0,82.829227424232,17.170772575767998,HIGH,SAR is not spatially georeferenced
662_496,0.018709450821997,0.431290549178003,78.41646348690963,100.0,100.0,81.65029171463269,18.349708285367313,HIGH,SAR is not spatially georeferenced
662_798,0.9580248193960368,0.5080248193960368,92.36814898109759,100.0,100.0,87.92855018701727,12.071449812982735,HIGH,SAR is not spatially georeferenced
663_192,0.1982892496392496,0.2517107503607504,45.76559097468189,100.0,100.0,66.95739908413019,33.04260091586981,MODERATE,SAR is not spatially georeferenced
663_798,0.9033411912747452,0.4533411912747452,82.42567114086276,100.0,100.0,83.4544351589116,16.545564841088407,HIGH,SAR is not spatially georeferenced
664_436,0.9533429756751186,0.5033429756751187,91.51690466820338,100.0,100.0,87.54549024621485,12.454509753785146,HIGH,SAR is not spatially georeferenced
664_518,0.8896079716038232,0.4396079716038232,79.92872210978604,100.0,100.0,82.33080809492705,17.66919190507295,HIGH,SAR is not spatially georeferenced
664_552,0.5265509768009766,0.07655097680097661,13.918359418359383,100.0,100.0,52.62614488378506,47.37385511621494,LOW,prediction near decision threshold; SAR is not spatially georeferenced
665_191,0.5461340191599953,0.09613401915999525,17.478912574544587,100.0,100.0,54.2283938040684,45.7716061959316,LOW,prediction near decision threshold; SAR is not spatially georeferenced
665_436,0.8988075971934665,0.44880759719346647,81.60138130790298,100.0,100.0,83.08350473407968,16.916495265920318,HIGH,SAR is not spatially georeferenced
665_797,0.4808568345834327,0.03085683458343269,5.610333560624125,100.0,100.0,48.8875332478042,51.1124667521958,LOW,prediction near decision threshold; SAR is not spatially georeferenced
665_1000,0.9571714339039088,0.5071714339039088,92.21298798252887,100.0,100.0,87.85872773766133,12.141272262338674,HIGH,SAR is not spatially georeferenced
666_786,0.0351980730372934,0.4148019269627066,75.41853217503757,100.0,100.0,80.30122262429025,19.698777375709753,HIGH,SAR is not spatially georeferenced
666_1210,0.0033201826292603,0.4466798173707397,81.2145122492254,100.0,100.0,82.90941365767478,17.090586342325224,HIGH,SAR is not spatially georeferenced
667_826,0.98733658286503,0.53733658286503,97.69756052091455,100.0,100.0,90.32678537993489,9.67321462006511,HIGH,SAR is not spatially georeferenced
668_1439,0.006757988841313,0.443242011158687,80.58945657430672,100.0,100.0,82.62813860396136,17.37186139603864,HIGH,SAR is not spatially georeferenced
670_680,0.841540278114938,0.391540278114938,71.18914147544328,100.0,100.0,78.39799680947282,21.602003190527185,MODERATE,SAR is not spatially georeferenced
670_1073,8.959497529210732e-05,0.4499104050247079,81.80189182267415,100.0,100.0,83.17373446572671,16.82626553427329,HIGH,SAR is not spatially georeferenced
674_841,0.8723540964590963,0.42235409645909633,76.79165390165387,70.0,100.0,74.91912740126759,25.080872598732412,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
675_428,0.0127558660172603,0.4372441339827397,79.49893345140721,100.0,100.0,82.13740319865659,17.862596801343415,HIGH,SAR is not spatially georeferenced
675_1528,0.0135049152482395,0.4364950847517605,79.36274268213826,100.0,100.0,82.07611735248557,17.923882647514432,HIGH,SAR is not spatially georeferenced
676_677,0.1679576882182145,0.2820423117817855,51.280420323960996,100.0,100.0,69.43907229130579,30.56092770869421,MODERATE,SAR is not spatially georeferenced
677_766,0.008594356880054,0.441405643119946,80.25557147635382,100.0,100.0,82.47789030988255,17.522109690117446,HIGH,SAR is not spatially georeferenced
