cell_id,susceptibility_probability,susceptibility_category,terrain_instability_score,terrain_instability_category,exposure_score,exposure_category,dominant_exposure,spatial_pressure_score,spatial_category,rainfall_trigger_score,rainfall_trigger_category,soil_wetness_score,soil_wetness_category,temporal_trajectory,temporal_category,environment_anomaly_score,environment_anomaly_category,confidence_score,uncertainty_score,confidence_category,risk_label,primary_reason,recommended_action,explanation,environment_timestamp
721_691,0.8626883726858731,VERY_HIGH,57.70993836671804,HIGH,55.47700602015204,HIGH,TRANSPORT,92.931367454378,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,80.12829545618567,19.87170454381433,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
721_1282,7.659288567056101e-05,LOW,28.890600924499232,MODERATE,23.52980046193211,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17479827305938,16.82520172694062,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
722_666,0.9789713057098604,VERY_HIGH,46.68528505392912,MODERATE,61.63609673807409,HIGH,TRANSPORT,98.61773235393449,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.64235361269374,10.35764638730626,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
722_691,0.8806165717420988,VERY_HIGH,59.19684129429892,HIGH,56.9706729003633,HIGH,TRANSPORT,92.57280347325349,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,81.59514810624052,18.404851893759485,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
723_1336,0.0051106872540115,LOW,97.15716486902927,EXTREME,20.68390506813001,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.76291782474058,17.237082175259417,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
724_645,0.9750873015873018,VERY_HIGH,80.81664098613251,EXTREME,59.30546598685407,HIGH,TRANSPORT,98.588375,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.32457145721168,10.675428542788325,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
724_665,0.9844404761904764,VERY_HIGH,79.20454545454545,EXTREME,60.44266822452923,HIGH,TRANSPORT,98.3442738299037,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,90.0898311974714,9.910168802528588,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
725_685,0.8948047657251663,VERY_HIGH,36.30585516178736,MODERATE,53.88823512842903,HIGH,TRANSPORT,88.97433369979117,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.75600034121877,17.243999658781235,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
725_830,0.9781328197945848,VERY_HIGH,72.3902157164869,HIGH,67.55131423187915,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.57375021962572,10.426249780374278,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
726_607,0.8346823228128463,VERY_HIGH,47.28043143297381,MODERATE,73.17228666556798,HIGH,TRANSPORT,91.06569696969696,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,77.8368913756653,22.163108624334697,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
726_685,0.8424904814255881,VERY_HIGH,30.425654853620955,MODERATE,54.99916931428201,HIGH,TRANSPORT,92.63633360076165,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,78.47574071670782,21.52425928329218,MODERATE,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
727_445,0.9835692307692308,VERY_HIGH,69.15446841294299,HIGH,63.50994598369972,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,90.01854748118768,9.981452518812318,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
727_501,0.946377244299726,VERY_HIGH,56.29815100154084,HIGH,56.889917447181226,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,86.97556677004638,13.024433229953615,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
728_350,0.0183013547924058,LOW,73.0373651771957,HIGH,30.78000831305327,MODERATE,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,81.68368138978104,18.31631861021896,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
728_606,0.8723670995670997,VERY_HIGH,56.44260400616333,HIGH,74.69544588965287,HIGH,TRANSPORT,88.42776259689924,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,80.92019129192241,19.079808708077596,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
729_645,0.9798339285714288,VERY_HIGH,82.4075500770416,EXTREME,59.37985254215437,HIGH,TRANSPORT,98.42097222222225,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.71293184682207,10.287068153177929,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
730_648,0.978384523809524,VERY_HIGH,89.80546995377505,EXTREME,58.60520499329771,HIGH,TRANSPORT,98.4991036318333,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.59434418448438,10.405655815515615,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
731_651,0.9753703601630928,VERY_HIGH,67.846687211094,HIGH,54.66805250938432,HIGH,TRANSPORT,95.68269683094684,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.34773079523093,10.65226920476907,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
732_654,0.838173532023532,VERY_HIGH,26.519645608628657,MODERATE,57.97673224950204,HIGH,TRANSPORT,98.27592521141648,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,78.1225357656305,21.877464234369494,MODERATE,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
732_689,0.0595620781946244,LOW,82.03775038520801,EXTREME,42.66175647822586,MODERATE,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,78.30780402050863,21.692195979491373,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
732_833,0.9844615540899144,VERY_HIGH,48.24537750385208,MODERATE,60.67954529533299,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,90.09155575287998,9.908444247120016,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
733_1560,6.220240552665621e-05,LOW,26.82973805855162,MODERATE,21.20491453778112,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17597567598025,16.824024324019746,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
734_444,0.9226296152022222,VERY_HIGH,55.71841294298921,HIGH,61.40055528368347,HIGH,TRANSPORT,98.11466366612116,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,85.03257893479605,14.96742106520395,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
734_749,0.0113681664038635,LOW,92.54044684129433,EXTREME,21.677476505081927,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,76.25094225793451,23.74905774206549,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
736_445,0.9730666238017306,VERY_HIGH,54.88251155624037,HIGH,59.81924999596402,HIGH,TRANSPORT,96.4162451479863,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.15924327475584,10.840756725244162,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
736_487,0.9942666666666666,VERY_HIGH,72.89098613251156,HIGH,58.73367216246535,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,90.89379223643245,9.106207763567568,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
736_1158,0.0102324521181492,LOW,77.17449922958397,EXTREME,19.11336879414364,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.34386433585658,17.65613566414342,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
738_651,0.969984438009438,VERY_HIGH,65.08667180277351,HIGH,55.59034216255896,HIGH,TRANSPORT,96.4135003238302,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,88.90706443720464,11.09293556279536,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
738_654,0.9754762755380753,VERY_HIGH,40.281201848998464,MODERATE,55.3219465044018,HIGH,TRANSPORT,96.34027582344837,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.35639659863858,10.643603401361418,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
738_836,0.9969333333333332,VERY_HIGH,79.86710323574731,EXTREME,58.333695406982976,HIGH,TRANSPORT,97.85667508237722,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,91.11197405461424,8.888025945385749,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
739_651,0.8057239767949529,VERY_HIGH,29.14869029275809,MODERATE,55.64777289397605,HIGH,TRANSPORT,98.60363980669,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,75.46757215601949,24.532427843980518,MODERATE,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
739_652,0.984557622139765,VERY_HIGH,82.23420647149462,EXTREME,55.24418155864166,HIGH,TRANSPORT,95.9467508040418,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,90.09941586604955,9.900584133950431,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
739_864,0.0357633383865464,LOW,68.09129429892141,HIGH,36.44181973482713,MODERATE,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,80.25497364116956,19.745026358830444,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
740_137,0.1099661616161616,LOW,7.442218798151002,LOW,53.3384392578182,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,74.18383355874647,25.81616644125353,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
740_449,0.959273056878837,VERY_HIGH,55.77041602465332,HIGH,58.339332670133984,HIGH,TRANSPORT,98.78466809874524,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,88.03067870833728,11.969321291662723,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
740_937,0.0164370657461434,LOW,81.76232665639445,EXTREME,26.02470487982556,MODERATE,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,75.83621412992979,24.16378587007021,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
741_64,0.0296769841269841,LOW,6.350154083204931,LOW,52.13467634359711,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,80.75294808058828,19.24705191941172,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
741_276,0.0142507366249304,LOW,32.61941448382127,MODERATE,36.10664152477005,MODERATE,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.01509560348357,17.984904396516427,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
741_837,0.9364289922140993,VERY_HIGH,58.07203389830509,HIGH,56.81540346663214,HIGH,TRANSPORT,99.49790476190476,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,86.16161887213146,13.838381127868544,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
742_554,0.9221340301003343,VERY_HIGH,44.29121725731896,MODERATE,53.61157475397536,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,84.99203106282343,15.007968937176573,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
742_839,0.9825619047619047,VERY_HIGH,72.66949152542372,HIGH,61.42742602328979,HIGH,TRANSPORT,97.96366649954156,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,89.9361298987701,10.063870101229895,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
743_450,0.9864667124542126,VERY_HIGH,79.32973805855161,EXTREME,56.6756940873378,HIGH,TRANSPORT,97.14911398151858,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,90.25561416450438,9.74438583549562,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,2025-09-30 23:00:00
744_844,0.9208126619181856,VERY_HIGH,91.17103235747304,EXTREME,62.71698759816016,HIGH,TRANSPORT,98.77933333333334,EXTREME,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,84.88391912064762,15.11608087935238,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
745_561,0.0534570932172394,LOW,67.98921417565485,HIGH,38.105985988069605,MODERATE,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,78.80730279138557,21.192697208614437,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
745_976,0.0109633323490294,LOW,93.88097072419106,EXTREME,19.15338813162012,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.28406504423911,17.715934955760886,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
746_490,0.9152675886006576,VERY_HIGH,83.61325115562404,EXTREME,64.73135217885483,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,84.43023130375896,15.569768696241042,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
747_866,0.9978666666666668,VERY_HIGH,79.97496147919878,EXTREME,61.86576248928613,HIGH,TRANSPORT,20.54588842736461,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,91.1883376909779,8.811662309022097,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
