cell_id,susceptibility_probability,susceptibility_category,terrain_instability_score,terrain_instability_category,exposure_score,exposure_category,dominant_exposure,spatial_pressure_score,spatial_category,confidence_score,uncertainty_score,confidence_category,risk_label,primary_reason,recommended_action,explanation,rainfall_trigger_score,rainfall_trigger_category,soil_wetness_score,soil_wetness_category,temporal_trajectory,temporal_category,anomaly_score,anomaly_category,sar_data_quality,unified_risk_score,unified_risk_category
350_606,0.99317934662237,VERY_HIGH,75.46610169491527,EXTREME,71.65311303561161,HIGH,TRANSPORT,0.0,LOW,90.80482968735362,9.195170312646384,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,72.94152796144361,HIGH
351_413,0.9899768398268396,VERY_HIGH,67.70030816640987,HIGH,61.15236014470591,HIGH,TRANSPORT,0.0,LOW,90.54280640408294,9.457193595917062,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,69.66914351630781,HIGH
351_482,0.9374376847902284,VERY_HIGH,37.640600924499225,MODERATE,61.5735618683083,HIGH,TRANSPORT,0.0,LOW,86.24414826472385,13.755851735276153,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,61.356120349818546,HIGH
351_510,0.97057153246723,VERY_HIGH,52.12057010785824,HIGH,58.29622984647186,HIGH,TRANSPORT,96.39917783780774,EXTREME,88.9550994382967,11.0449005617033,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,74.89145531246072,HIGH
353_512,0.953669416065114,VERY_HIGH,48.09899845916795,MODERATE,59.45184715202251,HIGH,TRANSPORT,97.24428365791354,EXTREME,87.57219900539631,12.427800994603686,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,73.58439892247063,HIGH
355_106,0.0378020512040711,LOW,43.86748844375963,MODERATE,42.00561091434735,MODERATE,TRANSPORT,0.0,LOW,80.08816986519025,19.911830134809748,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,19.182701699199406,LOW
355_852,0.0010217983651226,LOW,69.24306625577812,HIGH,16.92393794694057,LOW,SETTLEMENT,0.0,LOW,77.09746327928603,22.902536720713968,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,18.8404549387394,LOW
356_608,0.4653155844155846,MODERATE,74.69375963020032,HIGH,78.13795061982715,VERY_HIGH,TRANSPORT,0.0,LOW,47.61597641588936,52.38402358411064,LOW,MODERATE SUSCEPTIBILITY,"unstable terrain conditions; high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","MODERATE SUSCEPTIBILITY. Main evidence: unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,50.00591588682762,HIGH
358_530,0.9262548853486128,VERY_HIGH,26.12480739599384,MODERATE,61.68617872465012,HIGH,TRANSPORT,0.0,LOW,85.32919194677348,14.670808053226525,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,58.56662819769603,HIGH
358_1363,0.0042442847299818,LOW,31.46379044684129,MODERATE,26.68160058418368,MODERATE,TRANSPORT,0.0,LOW,82.83380530397937,17.166194696020625,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,12.893261058957167,LOW
360_264,0.5113533686619894,HIGH,29.85362095531587,MODERATE,69.47914531235597,HIGH,TRANSPORT,0.0,LOW,51.382704217867925,48.61729578213208,LOW,HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,41.81076764681826,MODERATE
360_519,0.8926428142779207,VERY_HIGH,29.42604006163328,MODERATE,57.87523408888696,HIGH,TRANSPORT,0.0,LOW,82.57911340462593,17.42088659537407,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,57.1426898372783,HIGH
360_1070,0.0222803120736363,LOW,71.35593220338983,HIGH,36.83258355690569,MODERATE,TRANSPORT,0.0,LOW,81.35813033949856,18.64186966050144,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,23.205958086639626,LOW
363_189,0.1574280021485515,LOW,65.00577812018491,HIGH,44.04873097607027,MODERATE,TRANSPORT,0.0,LOW,70.30059206064185,29.699407939358156,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,29.099995436244512,MODERATE
363_966,0.0022217983651226,LOW,65.2946841294299,HIGH,14.712656215357027,LOW,INFRASTRUCTURE,0.0,LOW,76.99928146110422,23.000718538895786,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,17.773086253732224,LOW
364_545,0.7484782188399836,HIGH,44.104391371340526,MODERATE,89.25348335728242,VERY_HIGH,TRANSPORT,0.0,LOW,70.78382832334017,29.216171676659823,MODERATE,HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,58.2976906947719,HIGH
367_468,0.0672695072786764,LOW,85.59129429892141,EXTREME,44.28405367948129,MODERATE,TRANSPORT,0.0,LOW,77.67719618635891,22.322803813641087,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,29.19526480835909,MODERATE
368_367,0.9950622222222224,VERY_HIGH,72.5346687211094,HIGH,60.96994847725487,HIGH,TRANSPORT,98.50797474747476,EXTREME,90.95888314552334,9.041116854476655,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,80.68829355966977,EXTREME
368_829,6.220240552665621e-05,LOW,54.36825885978428,HIGH,16.2172749719408,LOW,INFRASTRUCTURE,0.0,LOW,77.17597567598025,22.824024324019742,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,15.71631219510885,LOW
369_539,0.9612759655377304,VERY_HIGH,65.18682588597844,HIGH,77.63636283796616,VERY_HIGH,TRANSPORT,0.0,LOW,88.19455305315583,11.805446946844173,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,70.34750812120066,HIGH
370_476,0.157538771470018,LOW,27.45762711864407,MODERATE,45.977233460175846,MODERATE,INFRASTRUCTURE,0.0,LOW,70.29152911615823,29.70847088384177,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,21.884625228018173,LOW
372_119,0.0346443715321448,LOW,39.43567026194145,MODERATE,36.84170589317562,MODERATE,INFRASTRUCTURE,0.0,LOW,80.34652547471148,19.65347452528852,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,17.37965672442332,LOW
372_368,0.9786853535353536,VERY_HIGH,81.58705701078583,EXTREME,69.71335294894692,HIGH,TRANSPORT,99.65435555555555,EXTREME,89.61895752568861,10.381042474311386,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,83.18796087825785,EXTREME
373_448,0.8864971058971061,VERY_HIGH,62.75038520801233,HIGH,58.31090137898607,HIGH,TRANSPORT,0.0,LOW,82.07628271892293,17.923717281077074,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,63.59635208293233,HIGH
373_717,0.0026884650317892,LOW,78.56510015408321,EXTREME,17.414318288207696,LOW,INFRASTRUCTURE,0.0,LOW,76.96109964292239,23.03890035707761,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,20.853418769590483,LOW
376_613,0.9450858044733044,VERY_HIGH,50.27542372881356,HIGH,57.448886200914274,HIGH,TRANSPORT,98.8285502136752,EXTREME,86.86990351152096,13.13009648847904,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,73.49140396767824,HIGH
376_614,0.983265003052503,VERY_HIGH,72.5635593220339,HIGH,60.85032045689627,HIGH,TRANSPORT,96.15600631313131,EXTREME,89.99365612254633,10.006343877453672,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,79.91005577072916,EXTREME
377_494,0.8505763748183722,VERY_HIGH,54.35285053929122,HIGH,75.5378399139917,VERY_HIGH,TRANSPORT,0.0,LOW,79.13731381248107,20.86268618751893,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,62.88445303089592,HIGH
