cell_id,unified_risk_score,confidence_score,rainfall_trigger_score,soil_wetness_score,spatial_pressure_score,temporal_category,anomaly_category,alert_priority_score,alert_level,should_alert,alert_reason,alert_action
747_866,74.64071558108132,91.1883376909779,24.072700691121742,13.215996809055468,20.54588842736461,LOW,NORMAL,44.67077996973004,ROUTINE,0,elevated landslide risk,Routine monitoring.
747_903,75.7970160286942,84.54725671313221,24.072700691121742,13.215996809055468,99.766,LOW,NORMAL,57.07413190705115,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
748_455,70.03085798783806,90.47558401608136,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.51446078866588,ROUTINE,0,elevated landslide risk,Routine monitoring.
748_594,65.20475049202068,76.81006799276167,24.072700691121742,13.215996809055468,90.2469285752799,LOW,NORMAL,50.87975170184004,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
749_593,68.42422029933039,79.96318927247387,24.072700691121742,13.215996809055468,87.54925814708169,LOW,NORMAL,51.92386255089968,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
749_859,53.37741086260847,76.86979076768174,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,32.02040958231257,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
749_883,56.82506775470933,62.01030390658049,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.571855183757954,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
750_433,20.117895276322287,78.41646602555164,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.053627568483787,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
750_841,82.59917428254442,89.90814137566531,24.072700691121742,13.215996809055468,90.00353911205073,LOW,NORMAL,58.67073398809136,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
750_843,78.97154361420823,79.67870808168654,24.072700691121742,13.215996809055468,98.75538759689924,LOW,NORMAL,58.351077460067344,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
750_850,49.49011784208453,55.023988537457626,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,30.271127723076795,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
750_866,38.97012699479272,53.16639017847381,24.072700691121742,13.215996809055468,99.85066666666668,LOW,NORMAL,40.51473184179548,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
750_906,82.53641696357444,91.08937665201684,24.072700691121742,13.215996809055468,98.23626567550096,LOW,NORMAL,59.87740217907239,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
751_60,12.77575394089986,78.63241081791342,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.749663967543693,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
751_145,14.020156597881948,80.23074028838047,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.309645163185632,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
752_443,70.34176777802631,90.86481939109596,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.654370194250596,ROUTINE,0,elevated landslide risk,Routine monitoring.
752_908,80.72325057299034,91.2030230056632,24.072700691121742,13.215996809055468,99.766,LOW,NORMAL,59.29093745198441,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
753_473,65.0240609012946,79.32446939659633,24.072700691121742,13.215996809055468,92.23044231315713,LOW,NORMAL,51.09596844669489,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
754_633,69.0377878246193,89.52719740269472,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.06757921521744,ROUTINE,0,elevated landslide risk,Routine monitoring.
758_453,81.90644097218271,90.1887658342632,24.072700691121742,13.215996809055468,98.905332842848,LOW,NORMAL,59.694273058048175,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
758_473,76.9426208098168,82.2815819531096,24.072700691121742,13.215996809055468,89.70046823702911,LOW,NORMAL,56.079824294110686,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
760_455,71.2066182349661,87.68416592563437,24.072700691121742,13.215996809055468,98.99547741147742,LOW,NORMAL,54.89287451159512,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
760_507,53.87418652014213,71.71329276798647,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,32.24395862820271,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
760_513,48.47266051260708,61.86097071073334,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,29.813271924811943,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
760_1007,12.730843949911351,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.729454471598864,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
761_541,24.26357138983721,76.6870783700776,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.9191818195655,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
762_449,81.5371434211329,91.04309650359386,24.072700691121742,13.215996809055468,98.99547741147742,LOW,NORMAL,59.54161084537017,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
765_413,15.545042534698704,77.72686192411948,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.995843834753174,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
765_1047,14.596028358221051,83.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.568787455338228,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
766_129,12.815583709360917,81.4689221065623,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.767587363351169,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
767_452,76.95088424161881,89.94881976968946,24.072700691121742,13.215996809055468,96.68100966734212,LOW,NORMAL,57.130624052968535,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
768_452,75.47021569414795,87.48354379566348,24.072700691121742,13.215996809055468,98.7901902228977,LOW,NORMAL,56.780700289939986,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
770_182,12.491570921094867,80.5543117169519,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.621781608631448,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
771_992,13.902933658448717,82.83146764164171,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.25689484044068,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
772_208,11.390220389437111,82.31802154236198,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.126173869385457,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
774_458,72.40680420279054,84.70673170401184,24.072700691121742,13.215996809055468,98.01165176135925,LOW,NORMAL,55.28538434959839,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
776_641,66.43556659456597,77.26923763775959,24.072700691121742,13.215996809055468,91.63891702741704,LOW,NORMAL,51.642417215806,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
777_459,75.91051813155869,89.03883974970945,24.072700691121742,13.215996809055468,95.5197441710504,LOW,NORMAL,56.48826947899772,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
778_639,78.50127343679631,83.53705669924236,24.072700691121742,13.215996809055468,90.79553747088488,LOW,NORMAL,56.945478361329826,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
778_640,68.86793447536738,76.72301891884092,24.072700691121742,13.215996809055468,92.16709446944188,LOW,NORMAL,52.816209378470354,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
780_730,21.460745278377253,76.2966097477908,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.65791006940852,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
780_925,66.1554629663011,81.13583519347537,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.77053302897425,ROUTINE,0,elevated landslide risk,Routine monitoring.
780_1405,22.35296183945828,71.15905197669218,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.059407521894983,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
781_458,76.02084220168257,86.69401600202858,24.072700691121742,13.215996809055468,98.01165176135925,LOW,NORMAL,56.9117014490998,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
782_640,78.00735415522014,82.82490793891176,24.072700691121742,13.215996809055468,88.76747624597625,LOW,NORMAL,56.41900550088426,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
784_1110,28.02821557220239,74.14635455796784,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,20.613271701629834,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
784_1298,14.30081540856436,76.63382691564968,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.435941627992719,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
785_639,79.21800784058298,83.9735443025481,24.072700691121742,13.215996809055468,88.64080675990675,LOW,NORMAL,56.94479923638711,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
787_642,61.49216611610312,51.48346211201145,24.072700691121742,13.215996809055468,93.9354868205868,LOW,NORMAL,49.76237246947318,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
787_927,69.72484211259047,76.99865691720623,24.072700691121742,13.215996809055468,91.03204488754491,LOW,NORMAL,53.0315603779362,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
788_1433,12.379560713401595,82.62622951305227,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.571377015169475,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
789_652,75.59389034316409,78.27814878897081,24.072700691121742,13.215996809055468,88.37967171717172,LOW,NORMAL,55.274776106138354,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
790_456,20.692930072788904,71.11946156710177,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.312393226893764,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
790_638,78.097800797074,84.81311573111952,24.072700691121742,13.215996809055468,85.73599000999002,LOW,NORMAL,56.00498355432056,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
790_652,74.99017220974748,77.78068125650327,24.072700691121742,13.215996809055468,88.80528282828283,LOW,NORMAL,55.06694461276754,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
790_926,70.40749681877406,80.88085768940698,24.072700691121742,13.215996809055468,87.71060644910648,LOW,NORMAL,52.84053922995305,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
792_684,20.154480736067924,82.71194379876655,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.070091025369322,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
792_1040,22.074891085880992,76.91132691564968,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.934275682785202,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
794_509,57.60437235586416,73.12998204583985,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.92254225427762,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
795_648,77.91067505106113,81.15004754930135,24.072700691121742,13.215996809055468,94.25842121212116,LOW,NORMAL,57.19914164893444,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
797_514,63.053493352074014,72.41222565328299,24.072700691121742,13.215996809055468,80.28323235065591,LOW,NORMAL,48.41713155517044,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
798_514,60.68831309214218,68.3173105683679,24.072700691121742,13.215996809055468,83.78665970108325,LOW,NORMAL,47.878314540765224,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
798_649,80.34631066081161,84.65194689995067,24.072700691121742,13.215996809055468,91.26235176767676,LOW,NORMAL,57.84576725665549,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
798_1474,13.454225474301014,81.8787796901479,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.054976157574213,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
799_786,17.89338360097402,83.13506658507117,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.052597314577067,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
800_474,29.538036684957504,76.6061227018273,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,21.292691202369635,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
801_438,26.89560919663557,71.57554154444142,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,20.103598832624762,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
801_654,70.68303800965201,85.12662222462606,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.80794179848216,ROUTINE,0,elevated landslide risk,Routine monitoring.
802_101,16.757225874718042,79.0617143143545,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.541326337761877,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
805_515,60.74524530972448,67.58505482411215,24.072700691121742,13.215996809055468,87.3568640522876,LOW,NORMAL,48.43946469135791,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
806_513,66.00288739531527,76.58519177806728,24.072700691121742,13.215996809055468,88.8029348951702,LOW,NORMAL,51.02231425630615,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
806_645,74.33478340379594,80.78931171695194,24.072700691121742,13.215996809055468,91.94471802054156,LOW,NORMAL,55.242934928928165,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
806_935,68.57159533477147,78.61984824430667,24.072700691121742,13.215996809055468,77.27063246785082,LOW,NORMAL,50.448387464963545,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
806_937,55.92871379059553,64.79608992612819,24.072700691121742,13.215996809055468,89.09762569562574,LOW,NORMAL,46.533139754250605,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
807_217,31.547616463437848,57.297491048258905,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,22.19700210268579,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
807_722,23.4069007968304,82.82473600655877,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.533680052712437,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
808_640,80.08673960135192,80.49691432824439,24.072700691121742,13.215996809055468,89.35770472991064,LOW,NORMAL,57.44326322423372,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
808_641,81.26497764727685,82.52790016059384,24.072700691121742,13.215996809055468,88.47199069884367,LOW,NORMAL,57.84061324023989,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
809_637,73.15623605417358,71.88835016513477,24.072700691121742,13.215996809055468,90.01608187890542,LOW,NORMAL,54.423293200352674,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
811_512,77.36782887959447,82.55154430254814,24.072700691121742,13.215996809055468,90.7494335086189,LOW,NORMAL,56.4285127162491,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
811_613,35.68253077083109,47.16617326449527,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,24.05771354101275,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
812_517,69.08311021614988,82.13666907024579,24.072700691121742,13.215996809055468,92.24108515380412,LOW,NORMAL,52.92413706447682,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
813_639,64.84641306175648,69.67759455710643,24.072700691121742,13.215996809055468,90.37635316317672,LOW,NORMAL,50.73791354640568,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
813_1458,13.664034240770215,81.77514332651154,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.149390102485352,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
813_1533,9.332357557080169,83.01564509746785,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.200135594824832,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
814_518,75.54588334278193,81.65021497306903,24.072700691121742,13.215996809055468,92.10646129115143,LOW,NORMAL,55.81219139206334,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
814_1297,21.64096817589468,82.8220087338315,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.739010373291364,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
814_1408,15.361807072747922,82.9438968457196,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.913387876875323,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
815_14,16.37253855924885,78.0155513863734,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.368217045800737,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
815_507,38.37033144367482,52.14813131053812,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,25.267223843792426,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
816_878,19.181098466123032,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.63206900389412,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
817_215,19.05979870104041,74.07797949186475,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.577484109606942,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
818_643,68.23864910789085,72.81391266146194,24.072700691121742,13.215996809055468,87.24542626262627,LOW,NORMAL,51.79478073208358,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
820_643,69.61774196180099,76.45493981612546,24.072700691121742,13.215996809055468,84.13032525252525,LOW,NORMAL,51.94810736482799,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
820_1220,13.177012276524971,83.14870294870752,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.930230218574994,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
821_178,12.055854704617644,81.93040306677128,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.425709311216696,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
822_524,30.73339868286262,51.28604937403435,24.072700691121742,13.215996809055468,19.895865620934494,LOW,NORMAL,24.81498394456711,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
824_651,34.72720472534881,78.82330976157087,24.072700691121742,13.215996809055468,77.00667171717171,LOW,NORMAL,35.17881757812148,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
825_466,31.09748633783942,61.67676049811729,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,21.994443546166497,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
825_646,54.797871798336686,64.48756437338639,24.072700691121742,13.215996809055468,58.98241979927376,LOW,NORMAL,41.50697997328133,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
826_645,70.4610770396521,79.7728316452994,24.072700691121742,13.215996809055468,73.18720923520924,LOW,NORMAL,50.686140747263586,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
826_1489,10.911007458467976,82.97961203961663,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.910528050449347,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
827_524,33.86466748055558,53.92615709508043,24.072700691121742,13.215996809055468,22.154624448940588,LOW,NORMAL,26.562868727729857,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
827_978,64.68508219581983,81.86390587279604,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.108861682257675,ROUTINE,0,elevated landslide risk,Routine monitoring.
828_97,17.425123062042207,77.24217385481406,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.841880072057748,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
830_286,20.014682824352285,80.56564258360831,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.007181965097285,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
830_643,48.62375543379704,48.862490583539866,24.072700691121742,13.215996809055468,90.08406704980844,LOW,NORMAL,43.393874696818685,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
831_375,18.544507386140104,82.97928146110422,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.345603017901805,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
832_990,73.59881740813044,84.11600523733526,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,41.12004252779746,ROUTINE,0,elevated landslide risk,Routine monitoring.
837_643,70.64738755352505,87.08633060715263,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.79189909322503,ROUTINE,0,elevated landslide risk,Routine monitoring.
840_198,9.628828423827542,82.58715045692568,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.33354748486115,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
842_1240,14.088327708903456,83.17479827305938,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.340322163145313,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
846_1668,9.711250848413853,82.91434639616915,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.370637575924992,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
848_85,23.940974502656992,69.84306024115499,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.774013220334403,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
851_953,14.901843226227824,82.9305211305257,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.706404145941278,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
854_110,16.81467004352525,78.26885717149736,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.56717621372512,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
854_858,21.94796437837248,76.71587237019513,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.877158664406373,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
856_147,11.065930464934093,82.29500950381251,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.980243403359097,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
856_1234,10.37888617311701,82.94571003253279,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.67107347204141,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
856_1274,12.695092495299535,82.61025548707823,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.713366317023546,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
857_241,11.541206925930537,81.884942079452,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.194117810807498,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
858_291,18.72719146350977,76.98439951546365,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.427810852718153,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
860_566,23.21379835534629,83.09200873383149,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.446783954044587,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
860_711,23.781557327589503,82.89291782474058,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.702275491554033,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
860_1568,21.159764800664057,71.54836191971357,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.522468854437584,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
864_648,69.23448264407148,72.20349365800556,24.072700691121742,13.215996809055468,83.99343141825497,LOW,NORMAL,51.75510659670916,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
867_649,67.5698100341119,72.65390688114604,24.072700691121742,13.215996809055468,83.60807788290145,LOW,NORMAL,50.94820089192432,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
869_1488,9.12487857442264,82.94571003253279,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.106770052628946,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
870_1206,15.580358017045617,83.15882691564968,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.011735801809284,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
870_1438,10.548529866934178,82.94571003253279,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.747413134259137,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
871_353,22.695774146014813,82.73616457798734,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.213673059845423,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
872_911,13.773877251306796,82.62252821435098,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.198819457226815,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
874_637,62.89618549436023,79.5095468532412,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.30385816660086,ROUTINE,0,elevated landslide risk,Routine monitoring.
875_51,16.833050080175333,73.91917594363431,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.575447230217655,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
875_463,17.8399573664678,82.76842626886562,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.028555509049266,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
875_1630,21.024376513264222,70.43675563666856,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.461544125107658,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
877_266,21.95182213757534,78.29903434128751,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.87889465604766,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
877_1645,10.381535064389704,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.672265473114123,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
878_1496,8.990964497864033,82.96733931234388,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.04650871817757,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
880_646,58.169662046101045,69.73862916421054,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,34.17692261488423,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
882_411,19.328356478280377,80.19144650312546,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.698335109364926,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
885_511,72.6775288312682,83.75834289967294,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,40.70546266820945,ROUTINE,0,elevated landslide risk,Routine monitoring.
885_634,62.59399801674932,80.93391177598382,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.167873801675945,ROUTINE,0,elevated landslide risk,Routine monitoring.
886_522,82.81235750290512,88.94103629107909,24.072700691121742,13.215996809055468,97.58521361354696,LOW,NORMAL,59.903917612478104,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
887_524,72.03819001765588,85.91916528329901,24.072700691121742,13.215996809055468,97.74217366208671,LOW,NORMAL,55.07908625139691,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
887_1019,18.98497268794746,76.59031451895547,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.543812403715116,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
888_520,83.15588404593386,89.45064668068947,24.072700691121742,13.215996809055468,97.12369101510406,LOW,NORMAL,59.9892761670746,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
888_1672,15.428647738325973,76.35330743513019,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.943466176385442,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
889_524,81.55059045276074,88.2033621470413,24.072700691121742,13.215996809055468,97.4629940454071,LOW,NORMAL,59.31778950469216,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
