cell_id,label,elevation_m,slope_deg,aspect_deg,elevation_std_m,aspect_sin,aspect_cos,terrain_imputed
942_891,0,4736.0,24.637191772460938,4.23638916015625,11.085525512695312,0.07387158736679557,0.9972677617269646,0
944_107,0,216.0,7.952031135559082,194.0362548828125,3.1894888877868652,-0.24253581831524254,-0.970142451825584,0
945_33,0,142.0,5.212227821350098,248.19859313964844,2.1602468490600586,-0.9284767079069659,-0.3713906337998345,0
945_584,0,3994.0,11.174756050109863,30.9637451171875,5.077181816101074,0.5144955845914775,0.8574930282141504,0
946_1451,0,5068.0,6.115067958831787,71.5650634765625,2.309401035308838,0.948683365934,0.3162275623663065,0
947_1256,0,6435.0,50.43552017211914,186.4287567138672,72.60828399658203,-0.11196768960749155,-0.9937118478130169,1
948_1238,0,5874.0,17.65447235107422,295.20111083984375,7.509665012359619,-0.9048187973667919,0.4257968341025004,0
949_926,0,4655.0,25.614105224609375,237.99462890625,10.914935111999512,-0.8479984160653979,-0.5299987607066419,0
953_463,0,1903.0,34.68472671508789,248.45904541015625,19.065837860107422,-0.9301553580111848,-0.3671661884802096,0
954_842,0,3974.0,39.5526008605957,115.51385498046875,19.44793701171875,0.902481153909271,-0.4307293429040918,0
955_518,0,2494.0,31.936132431030273,317.2026062011719,14.286314010620117,-0.6794079285413251,0.7337607693486927,0
957_127,0,229.0,0.9704723954200745,270.0,0.6849348545074463,-1.0,-1.8369701987210297e-16,0
957_226,0,367.0,11.214726448059082,109.98309326171875,4.216370105743408,0.939793502579315,-0.34174284558671153,0
958_779,0,4389.0,32.99371337890625,7.495849609375,15.875286102294922,0.13045437361298656,0.9914543138265339,0
964_258,0,650.0,31.725841522216797,350.5376892089844,14.1430082321167,-0.16439879075214553,0.9863939565909923,0
964_1058,0,5039.0,54.908897399902344,1.363922119140625,31.292329788208008,0.023802683507765685,0.999716675992668,0
965_975,0,4446.0,36.311134338378906,115.97439575195312,18.708948135375977,0.8989898551581492,-0.4379694513578886,0
966_677,0,4163.0,42.4942512512207,340.5599670410156,20.49932289123535,-0.3328200869714433,0.9429903444406633,0
969_529,0,3033.0,46.70231628417969,241.38955688476562,30.17423439025879,-0.8778957112378469,-0.47885187708747134,1
970_131,0,229.0,3.0662660598754883,161.5650634765625,1.7069212198257446,0.31622756236630656,-0.9486833659339999,0
974_800,0,3314.0,8.290763854980469,35.537689208984375,3.7548325061798096,0.5812383558672091,0.8137333553866302,0
975_590,0,4286.0,20.840290069580078,237.724365234375,9.577494621276855,-0.8454889920265858,-0.5339928504782324,0
980_1051,0,4322.0,13.728771209716797,56.3099365234375,6.196375370025635,0.8320503335416465,0.5547001374195204,0
982_1047,0,4274.0,16.708166122436523,73.61044311523438,7.1922454833984375,0.9593654200633268,0.282166601118411,0
987_224,0,357.0,2.169212579727173,116.56503295898438,0.7856742143630981,0.8944273331984621,-0.4472133111027523,0
988_92,0,173.0,6.830390453338623,315.0,2.748737096786499,-0.7071067811865477,0.7071067811865474,0
991_998,0,4092.0,19.060060501098633,78.6900634765625,8.130114555358887,0.9805806618302796,0.1961162044413743,0
992_1158,0,5181.0,31.850431442260742,205.86636352539062,14.689375877380371,-0.43627361223247907,-0.8998140559413509,0
993_19,0,119.0,2.169212579727173,206.56504821777344,0.6666666865348816,-0.44721354930314333,-0.8944272140983217,0
993_1052,0,4823.0,21.286378860473633,270.0,8.770038604736328,-1.0,-1.8369701987210297e-16,0
997_899,0,3894.0,37.208045959472656,141.34017944335938,17.77638816833496,0.6246952152225709,-0.7808686753084835,0
999_1162,0,5075.0,4.936678409576416,168.6900634765625,3.6038386821746826,0.19611620444137456,-0.9805806618302795,0
1001_1328,0,5636.0,10.383092880249023,123.6900634765625,4.348974704742432,0.8320503335416467,-0.5547001374195202,0
1003_1062,0,4898.0,7.717507839202881,180.0,3.3333332538604736,1.2246467991473532e-16,-1.0,0
1007_87,0,158.0,2.9091930389404297,180.0,0.9428090453147888,1.2246467991473532e-16,-1.0,0
1008_81,0,151.0,3.0662660598754883,71.5650634765625,1.1967031955718994,0.948683365934,0.3162275623663065,0
1009_1179,0,4852.0,24.15616798400879,169.11444091796875,10.66087818145752,0.18884794257510404,-0.9820063414179921,0
1010_457,0,1930.0,30.41497802734375,133.83087158203125,15.080851554870605,0.7213871891629399,-0.6925319655521995,0
1011_1108,0,4647.0,25.600154876708984,135.0,11.612041473388672,0.7071067811865476,-0.7071067811865475,0
1014_1107,0,4593.0,12.419127464294434,0.0,5.431958198547363,0.0,1.0,0
1016_443,0,2335.0,21.64845085144043,320.1944274902344,8.748897552490234,-0.6401844186703125,0.7682212637591815,0
1016_619,0,4079.0,8.87646484375,40.601287841796875,4.3716254234313965,0.6507912833030708,0.7592566796391996,0
1016_1253,0,5062.0,25.43183708190918,175.91436767578125,6.724747180938721,0.07124732059669227,-0.9974586805014993,1
1016_1530,0,5419.0,30.035755157470703,328.17254638671875,13.597384452819824,-0.5273629661241305,0.8496401014316352,0
1020_1076,0,4959.0,6.964343070983887,326.3099365234375,3.2998316287994385,-0.5547001374195201,0.8320503335416467,0
1025_201,0,350.0,2.743075370788574,225.0,1.196703314781189,-0.7071067811865475,-0.7071067811865477,0
1026_880,0,4172.0,29.982391357421875,176.633544921875,14.606781005859375,0.058721924637729246,-0.9982743788993289,0
1026_1098,0,4561.0,33.725337982177734,54.293304443359375,14.700298309326172,0.8120153290077703,0.5836361070533612,0
1026_1319,0,5333.0,4.84127140045166,126.86990356445312,1.6629588603973389,0.7999999380204661,-0.6000000826393697,0
1029_1610,0,4947.0,13.374212265014648,184.08563232421875,6.146363258361816,-0.07124732059669202,-0.9974586805014993,0
1032_360,0,2213.0,19.926713943481445,37.405364990234375,9.266960144042969,0.607450223458886,0.7943577443568794,0
1034_1025,0,4413.0,28.854393005371094,135.0,13.222689628601074,0.7071067811865476,-0.7071067811865475,0
1036_471,0,2711.0,25.161712646484375,244.3590087890625,14.391355514526367,-0.9015231678369012,-0.4327308376500551,0
1039_973,0,3874.0,19.2291202545166,150.94537353515625,9.888264656066895,0.48564327241136607,-0.8741570865477095,0
1041_497,0,3115.0,25.890583038330078,209.24884033203125,12.22020149230957,-0.4886035820565009,-0.8725058965998775,0
1043_279,0,955.0,8.720865249633789,6.340179443359375,3.83293080329895,0.11043131266811534,0.9938837583854547,0
